Metlink_Stop_ID,Route_Number,Route_Name,Direction,Tram_Stop_Name,Stop_Sequence,Tram_Tracker_ID,VicgridX,VicgridY,Boardings,Alightings,DailyUse
17892,86,City (Docklands) to Bundoora,Down,10-Albert St/Nicholson St (East Melbourne),0015,3310,2497613.719,2410176.646,666.215476513,121.130090237,787.34556675
17893,86,City (Docklands) to Bundoora,Down,11-Victoria Pde/Nicholson St (East Melbourne),0016,3311,2497629.446,2410300.068,35.0639739037,51.0021429062,86.0661168098
17894,86,City (Docklands) to Bundoora,Down,12-Gertrude St/Nicholson St (Fitzroy),0017,3312,2497669.957,2410598.413,47.8145093918,102.004284859,149.81879425
17895,30,Brunswick St to Etihad Stadium (City),Up,12-St Vincents Plaza/Victoria Pde (East Melbourne),0001,3512,2497898.456,2410303.581,124.364826679,66.5006387234,190.865465403
17896,31,Hoddle Street to Victoria Harbour (Docklands),Up,11-Albert St/Gisborne St (East Melbourne),0006,3511,2497863.089,2410179.821,43.2254157066,19.9501919746,63.1756076813
17897,31,Hoddle Street to Victoria Harbour (Docklands),Up,10-Parliament Railway Station/Macarthur St (East Melbourne),0007,3510,2497749.147,2409849.938,33.2503197193,33.2503199577,66.500639677
17898,31,Hoddle Street to Victoria Harbour (Docklands),Up,8-Parliament/Collins St (Melbourne City),0008,3509,2497655.145,2409717.837,285.952747822,23.2752239704,309.227971792
17901,31,Hoddle Street to Victoria Harbour (Docklands),Up,6-Melbourne Town Hall/Collins St (Melbourne City),0010,3506,2497017.572,2409480.455,372.403576136,581.88057971,954.284155846
17902,31,Hoddle Street to Victoria Harbour (Docklands),Up,5-Elizabeth St/Collins St (Melbourne City),0011,3505,2496817.556,2409407.906,352.453379393,189.52682209,541.980201483
17903,31,Hoddle Street to Victoria Harbour (Docklands),Up,3-William St/Collins St (Melbourne City),0013,3503,2496420.614,2409267.236,59.8505759239,226.102174759,285.952750683
17904,31,Hoddle Street to Victoria Harbour (Docklands),Up,2-King St/Collins St (Melbourne City),0014,3502,2496202.475,2409187.229,119.701150894,152.951469898,272.652620792
17905,31,Hoddle Street to Victoria Harbour (Docklands),Up,1-Spencer St/Collins St (Melbourne City),0015,3501,2496037.949,2409125.888,142.976374865,212.802044868,355.778419733
17906,11,Victoria Harbour (Docklands) to Preston,Down,1-Spencer St/Collins St (Melbourne City),0005,3401,2496033.982,2409137.54,152.346916199,21.7638454437,174.110761642
17907,11,Victoria Harbour (Docklands) to Preston,Down,2-King St/Collins St (Melbourne City),0006,3402,2496161.625,2409182.327,65.2915363312,10.8819227219,76.173459053
17908,11,Victoria Harbour (Docklands) to Preston,Down,3-William St/Collins St (Melbourne City),0007,3403,2496379.411,2409262.224,174.11075592,109.726055622,283.836811543
17909,11,Victoria Harbour (Docklands) to Preston,Down,4-Queen St/Collins St (Melbourne City),0008,3404,2496597.027,2409341.671,174.110759735,126.351215839,300.461975574
17910,11,Victoria Harbour (Docklands) to Preston,Down,5-Elizabeth St/Collins St (Melbourne City),0009,3405,2496813.149,2409420.779,184.992683411,54.4096126556,239.402296066
17911,11,Victoria Harbour (Docklands) to Preston,Down,6-Melbourne Town Hall/Collins St (Melbourne City),0010,3406,2497012.196,2409495.214,369.985351562,141.464992523,511.450344086
17914,11,Victoria Harbour (Docklands) to Preston,Down,8-Parliament/Collins St (Melbourne City),0012,3409,2497650.65,2409731.82,87.0553779602,97.9373016357,184.992679596
17915,11,Victoria Harbour (Docklands) to Preston,Down,10-Parliament Railway Station/Macarthur St (East Melbourne),0013,3410,2497738.844,2409851.045,43.5276899338,10.8819227219,54.4096126556
17917,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,46-Rosamond Rd/Raleigh Rd (Maribyrnong),0003,1346,2490020.435,2414669.982,6.95233917236,10.4285087585,17.3808479309
17918,82,Footscray to Moonee Ponds,Up,48-Raleigh Rd/Wests Rd (Maribyrnong),0017,4348,2489675.972,2414585.549,4.23185873032,4.23185873032,8.46371746063
17919,82,Footscray to Moonee Ponds,Up,49-Highpoint Shopping Centre/Wests Rd (Maribyrnong),0016,4349,2489618.057,2414184.71,12.6955761909,21.1592936516,33.8548698425
17920,82,Footscray to Moonee Ponds,Up,50-Wests Rd/Williamson Rd (Maribyrnong),0015,4350,2489617.709,2413967.4,8.46371746063,25.3911523819,33.8548698425
17921,82,Footscray to Moonee Ponds,Up,51-Williamson Rd/Rosamond Rd (Maidstone),0014,4351,2489923.481,2413897.519,42.31858778,258.143386364,300.461974144
17922,82,Footscray to Moonee Ponds,Up,52-Rosamond Rd/River St (Maribyrnong),0013,4352,2489908.703,2413513.49,12.6955766678,12.6955761909,25.3911528587
17923,82,Footscray to Moonee Ponds,Up,53-Maribyrnong College/River St (Maribyrnong),0012,4353,2490156.543,2413476.827,4.23185873032,25.3911523819,29.6230111122
17924,82,Footscray to Moonee Ponds,Up,54-Gordon St/River St (Maribyrnong),0011,4354,2490419.714,2413434.513,4.23185873032,33.8548698425,38.0867285728
17925,82,Footscray to Moonee Ponds,Up,55-Lyric St/River St (Maribyrnong),0010,4355,2490412.156,2413188.338,21.1592936516,8.46371746063,29.6230111122
17926,82,Footscray to Moonee Ponds,Up,56-Edgewater Square/Gordon St (Maribyrnong),0009,4356,2490365.639,2412888.067,21.1592936516,50.7823052406,71.9415988922
17927,82,Footscray to Moonee Ponds,Up,57-Titch St/Gordon St (Footscray),0008,4357,2490304.72,2412477.238,16.9274349213,114.260186672,131.187621593
17928,82,Footscray to Moonee Ponds,Up,58-Ballarat Rd/Gordon St (Footscray),0007,4358,2490281.014,2412184.429,42.3185873032,126.955762863,169.274350166
17929,82,Footscray to Moonee Ponds,Up,59-Droop St/Ballarat Rd (Footscray),0006,4359,2490626.256,2412040.207,8.46371746063,46.5504460335,55.0141634941
17930,82,Footscray to Moonee Ponds,Up,60-Tiernan St/Droop St (Footscray),0005,4360,2490797.929,2411784.684,12.6955761909,114.260187149,126.95576334
17931,82,Footscray to Moonee Ponds,Up,61-Geelong Rd/Droop St (Footscray),0004,4361,2490939.953,2411573.188,4.23185873032,16.9274349213,21.1592936516
17932,82,Footscray to Moonee Ponds,Up,62-Nicholson St/Hopkins St (Footscray),0003,4362,2491169.818,2411235.146,173.50620985,21.1592941284,194.665503979
17933,82,Footscray to Moonee Ponds,Up,63-Hopkins St/Leeds St (Footscray),0002,4363,2491286.533,2411208.742,42.3185873032,,42.3185873032
17934,82,Footscray to Moonee Ponds,Up,64-Footscray/Leeds St (Footscray),0001,4364,2491276.721,2411075.104,702.488552094,685.561109543,1388.04966164
17935,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,40-Epsom Rd/Maribyrnong Rd (Moonee Ponds),0009,1340,2491641.063,2414499.949,20.8570175171,3.47616958618,24.3331871033
17936,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,39-Bowen St/Maribyrnong Rd (Moonee Ponds),0010,1339,2491983.378,2414452.226,62.5710525513,24.3331871033,86.9042396545
17937,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,38-Hotham St/Maribyrnong Rd (Moonee Ponds),0011,1338,2492276.259,2414411.436,10.4285087585,3.47616958618,13.9046783447
17938,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,37-Union Rd/Maribyrnong Rd (Moonee Ponds),0012,1337,2492616.452,2414363.353,24.3331871033,6.95233917236,31.2855262756
17939,82,Footscray to Moonee Ponds,Up,36-86 Maribyrnong Rd (Moonee Ponds),0028,4336,2492801.569,2414338.653,,16.9274349213,16.9274349213
17940,82,Footscray to Moonee Ponds,Up,35-Moore St/Maribyrnong Rd (Moonee Ponds),0029,4335,2493051.973,2414304.126,4.23185873032,16.9274349213,21.1592936516
17941,82,Footscray to Moonee Ponds,Up,34-Ascot Vale Rd/Maribyrnong Rd (Moonee Ponds),0030,4334,2493278.232,2414274.899,,4.23185873032,4.23185873032
17942,82,Footscray to Moonee Ponds,Up,33-Chaucer St/Ascot Vale Rd (Moonee Ponds),0031,4333,2493329.38,2414543.414,,16.9274349213,16.9274349213
17944,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,49-Central Park Ave/Cordite Ave (Maribyrnong),0001,1349,2489236.588,2414672.786,114.713598251,14.0558166504,128.769414902
17945,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,36-St Leonards Rd/Union Rd (Ascot Vale),0013,1336,2492594.613,2414152.573,31.2855262756,13.9046783447,45.1902046204
17946,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,35-Bloomfield Rd/Union Rd (Ascot Vale),0014,1335,2492561.365,2413895.057,45.1902046204,13.9046783447,59.0948829651
17947,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,34-Burrowes St/Union Rd (Ascot Vale),0015,1334,2492528.151,2413602.025,66.0472221375,6.95233917236,72.9995613098
17948,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,33-Melbourne Showgrounds/Union Rd (Ascot Vale),0016,1333,2492495.748,2413388.904,72.9995613098,24.3331871033,97.3327484131
17949,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,32-Sandown Rd/Epsom Rd (Ascot Vale),0017,1332,2492663.324,2413151.542,111.237426758,6.95233917236,118.18976593
17950,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,31-Racing Victoria/161 Epsom Rd (Ascot Vale),0018,1331,2492787.661,2412992.94,17.3808479309,10.4285087585,27.8093566895
17951,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,30-Flemington Dr/Epsom Rd (Ascot Vale),0019,1330,2492947.267,2412786.642,17.3808479309,3.47616958618,20.8570175171
17952,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,29-Flemington Racecourse/Racecourse Rd (Flemington),0020,1329,2493130.615,2412619.206,55.6187133789,6.95233917236,62.5710525513
17953,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,28-Smithfield Rd/Racecourse Rd (Flemington),0021,1328,2493389.592,2412592.777,34.7616958618,52.1425437927,86.9042396545
17954,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,26-Newmarket Plaza/Racecourse Rd (Flemington),0022,1326,2493671.477,2412555.259,86.9042396545,173.808479309,260.712718964
17955,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,25-Wellington St/Racecourse Rd (Flemington),0023,1325,2493944.548,2412522.165,79.9519004822,27.8093566895,107.761257172
17956,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,24-Victoria St/Racecourse Rd (Flemington),0024,1324,2494141.859,2412503.438,45.1902046204,6.95233917236,52.1425437927
17957,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,23-Stubbs St/Racecourse Rd (Flemington),0025,1323,2494414.047,2412466.998,27.8093566895,24.3331871033,52.1425437927
17958,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,22-Boundary Rd/Racecourse Rd (North Melbourne),0026,1322,2494702.09,2412427.23,17.3808479309,31.2855262756,48.6663742065
17959,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,20-Melrose St/Flemington Rd (North Melbourne),0027,1281,2495024.541,2412284.588,20.8570175171,253.760379791,274.617397308
17961,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,19-Abbotsford St Interchange/Abbotsford St (North Melbourne),0028,3929,2495340.965,2411874.898,62.5710525513,93.8565788269,156.427631378
18006,11,Victoria Harbour (Docklands) to Preston,Down,11-Albert St/Gisborne St (East Melbourne),0014,3411,2497852.179,2410145.967,10.8819227219,39.9003839493,50.7823066711
18008,31,Hoddle Street to Victoria Harbour (Docklands),Up,4-Queen St/Collins St (Melbourne City),0012,3504,2496643.072,2409347.683,86.4508311749,73.1507036686,159.601534843
18009,30,Brunswick St to Etihad Stadium (City),Up,10-Nicholson St/Victoria Pde (East Melbourne),0002,3660,2497672.408,2410332.156,38.0003631115,3.45457863808,41.4549417496
18010,30,Brunswick St to Etihad Stadium (City),Up,9-La Trobe St/Victoria St (Melbourne City),0003,3659,2497440.982,2410378.259,20.7274718285,3.45457863808,24.1820504665
18011,30,Brunswick St to Etihad Stadium (City),Up,8-Exhibition St/La Trobe St (Melbourne City),0004,3658,2497272.988,2410322.823,27.6366283894,6.90915727615,34.5457856655
18012,30,Brunswick St to Etihad Stadium (City),Up,7-Russell St/La Trobe St (Melbourne City),0005,3657,2497055.693,2410242.506,24.1820497513,10.3637359142,34.5457856655
18030,30,Brunswick St to Etihad Stadium (City),Up,6-Swanston St/La Trobe St (Melbourne City),0006,3656,2496837.434,2410162.183,69.091573,55.2732563019,124.364829302
18031,30,Brunswick St to Etihad Stadium (City),Up,5-Elizabeth St/La Trobe St (Melbourne City),0007,3655,2496617.86,2410079.634,69.0915694237,24.1820504665,93.2736198902
18032,30,Brunswick St to Etihad Stadium (City),Up,4-Queen St/La Trobe St (Melbourne City),0008,3654,2496400.137,2410000.52,17.2728931904,51.8186788559,69.0915720463
18033,30,Brunswick St to Etihad Stadium (City),Up,3-William St/La Trobe St (Melbourne City),0009,3653,2496188.494,2409921.848,44.909522295,38.0003643036,82.9098865986
18034,30,Brunswick St to Etihad Stadium (City),Up,2-King St/La Trobe St (Melbourne City),0010,3652,2495961.447,2409839.944,34.5457851887,62.1824128628,96.7281980515
18035,30,Brunswick St to Etihad Stadium (City),Up,1-Spencer St/La Trobe St (Melbourne City),0011,3651,2495745.673,2409762.146,20.7274703979,58.7278347015,79.4553050995
18037,35,Spring Street to Docklands,Down,D10-New Quay Prom/Docklands Dr (Docklands),0029,3695,2494762.108,2409691.112,3.32503199577,103.075991392,106.401023388
18038,35,Docklands to Spring Street,Down,D11-Waterfront City/434 Docklands Dr (Docklands),0001,3594,2494471.897,2409556.409,910.175167084,949.238487244,1859.41365433
18039,35,Docklands to Spring Street,Down,D10-NewQuay Prom/Docklands Dr (Docklands),0002,3595,2494849.685,2409743.331,113.283602715,7.81266212463,121.096264839
18040,30,Etihad Stadium (City) to Brunswick St,Down,D1-Etihad Stadium/La Trobe St (Docklands),0002,3550,2495281.121,2409603.297,10.3637359142,15.6253242493,25.9890601635
18041,30,Etihad Stadium (City) to Brunswick St,Down,119-Spencer St/La Trobe St (Melbourne City),0003,3551,2495698.569,2409757.794,24.1820504665,3.45457863808,27.6366291046
18042,30,Etihad Stadium (City) to Brunswick St,Down,2-King St/La Trobe St (Melbourne City),0004,3552,2495925.524,2409836.375,31.0912070274,6.90915727615,38.0003643036
18043,30,Etihad Stadium (City) to Brunswick St,Down,3-William St/La Trobe St (Melbourne City),0005,3553,2496141.567,2409912.504,38.0003628731,10.3637359142,48.3640987873
18044,30,Etihad Stadium (City) to Brunswick St,Down,4-Queen St/La Trobe St (Melbourne City),0006,3554,2496364.655,2409993.957,48.3640985489,17.2728924751,65.636991024
18045,30,Etihad Stadium (City) to Brunswick St,Down,5-Elizabeth St/La Trobe St (Melbourne City),0007,3555,2496576.566,2410072.625,55.2732570171,34.5457851887,89.8190422058
18046,30,Etihad Stadium (City) to Brunswick St,Down,6-Swanston St/La Trobe St (Melbourne City),0008,3556,2496791.474,2410152.177,41.4549417496,38.0003635883,79.4553053379
18047,30,Etihad Stadium (City) to Brunswick St,Down,7-Russell St/La Trobe St (Melbourne City),0009,3557,2497014.839,2410233.613,17.2728924751,13.8183145523,31.0912070274
18048,30,Etihad Stadium (City) to Brunswick St,Down,8-Exhibition St/La Trobe St (Melbourne City),0010,3558,2497229.579,2410313.486,13.8183138371,114.001093388,127.819407225
18049,30,Etihad Stadium (City) to Brunswick St,Down,9-Victoria St/La Trobe St (Melbourne City),0011,3559,2497386.741,2410370.917,6.90915727615,13.8183145523,20.7274718285
18050,30,Etihad Stadium (City) to Brunswick St,Down,10-Nicholson St/Victoria Pde (Carlton),0012,3560,2497608.121,2410352.004,17.2728931904,24.1820497513,41.4549429417
18051,30,Etihad Stadium (City) to Brunswick St,Down,12-St Vincents Plaza/Victoria Pde (Fitzroy),0013,3412,2497926.721,2410308.804,59.2460207939,72.5461466312,131.792167425
18052,30,Etihad Stadium (City) to Brunswick St,Down,D2-Central Pier/Harbour Esp (Docklands),0001,3596,2495158.107,2409621.54,69.0915699005,31.2506494522,100.342219353
18053,35,Spring Street to Docklands,Down,D3-Bourke St/Harbour Esp (Docklands),0004,3597,2495256.049,2409253.783,103.075992107,63.1756076813,166.251599789
18054,35,Spring Street to Docklands,Down,D4-Docklands Park/Harbour Esp (Docklands),0005,3598,2495383.848,2408851.747,106.401022434,56.5255427361,162.92656517
18055,35,Spring Street to Docklands,Down,D5-The Goods Shed/Wurundjeri Way (Docklands),0006,3599,2495712.442,2408801.533,53.200511694,43.2254154682,96.4259271622
18056,35,Spring Street to Docklands,Down,D6-Flinders Street West/637 Flinders St (Docklands),0007,3600,2495922.75,2408842.148,189.52682209,59.8505754471,249.377397537
18057,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,18-Chapman St/Abbotsford St (North Melbourne),0029,3928,2495327.807,2411780.552,24.3331871033,3.47616958618,27.8093566895
18058,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,17-Molesworth St/Abbotsford St (North Melbourne),0030,3927,2495306.753,2411630.709,31.2855262756,3.47616958618,34.7616958618
18059,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,16-Haines St/Abbotsford St (North Melbourne),0031,3926,2495276.052,2411412.048,72.9995613098,6.95233917236,79.9519004822
18060,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,15-Arden St/Abbotsford St (North Melbourne),0032,3925,2495243.598,2411181.177,45.1902046204,13.9046783447,59.0948829651
18061,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,14-Queensberry St/Abbotsford St (North Melbourne),0033,3924,2495212.023,2410955.856,34.7616958618,13.9046783447,48.6663742065
18062,55,West Coburg to Domain Interchange,Up,21-Abbotsford St Interchange/Royal Park (Parkville),0024,1251,2495392.883,2411955.946,3.26457691193,97.9373064041,101.201883316
18063,55,West Coburg to Domain Interchange,Up,22-Royal Park/Royal Park (Parkville),0023,1252,2495543.371,2412178,,,0.0
18064,55,West Coburg to Domain Interchange,Up,23-Macarthur Rd/Royal Park (Parkville),0022,1253,2495575.767,2412540.942,6.52915382385,3.26457691193,9.79373073578
18065,55,West Coburg to Domain Interchange,Up,24-State Netball Hockey Centre/Royal Park (Parkville),0021,1254,2495483.924,2412987.057,6.52915382385,3.26457691193,9.79373073578
18066,55,West Coburg to Domain Interchange,Up,25-Melbourne Zoo/Royal Park (Parkville),0020,1255,2495541.961,2413172.434,39.1749219894,6.52915382385,45.7040758133
18067,55,West Coburg to Domain Interchange,Up,26-Royal Park Station/Royal Park (Parkville),0019,1256,2495715.396,2413357.871,29.3811922073,62.0269603729,91.4081525803
18068,55,West Coburg to Domain Interchange,Up,28-Park St/Royal Park (Parkville),0018,1258,2495592.309,2413746.812,52.2332305908,13.0583076477,65.2915382385
18069,55,West Coburg to Domain Interchange,Up,29-Brunswick Rd/Grantham St (Brunswick West),0017,1259,2495500.151,2413935.994,179.551729202,3.26457691193,182.816306114
