Metlink_Stop_ID,Boardings,Alightings,wk7am7pm
15829,4.93333333333,,4.93333333333
1583,4.66666666667,6.22222222222,10.8888888889
15830,12.8833333333,,12.8833333333
15831,5.66666666667,5.66666666667,11.3333333333
15832,2.83333333333,1.41666666667,4.25
15833,5.66666666667,,5.66666666667
15834,3.14285714286,3.14285714286,6.28571428571
15835,1.57142857143,,1.57142857143
15836,3.14285714286,,3.14285714286
15837,4.71428571429,4.71428571429,9.42857142857
15838,60.2252747253,4.71428571429,64.9395604396
1584,6.22222222222,15.5555555556,21.7777777778
15840,,,0.0
15841,3.14285714286,9.42857142857,12.5714285714
15842,,4.71428571429,4.71428571429
15843,1.57142857143,17.2857142857,18.8571428571
15844,3.14285714286,14.1428571429,17.2857142857
15845,,20.4285714286,20.4285714286
15846,1.57142857143,14.1428571429,15.7142857143
15847,1.57142857143,,1.57142857143
15848,1.57142857143,1.57142857143,3.14285714286
15849,,,0.0
1585,3.11111111111,,3.11111111111
15850,3.14285714286,,3.14285714286
15851,6.28571428571,,6.28571428571
15852,1.57142857143,,1.57142857143
15853,,,0.0
15854,,,0.0
15855,1.57142857143,,1.57142857143
15856,,,0.0
15859,,,0.0
1586,3.11111111111,4.66666666667,7.77777777778
15860,8.05263157895,29.5263157895,37.5789473684
15861,26.8421052632,13.4210526316,40.2631578947
15863,5.36842105263,10.7368421053,16.1052631579
15864,24.1578947368,56.3684210526,80.5263157895
15865,32.2105263158,104.684210526,136.894736842
15867,21.4736842105,69.7894736842,91.2631578947
15868,20.2894736842,40.134502924,60.4239766082
15869,,,0.0
1587,1.55555555556,6.22222222222,7.77777777778
15870,73.4210526316,69.2368421053,142.657894737
15871,100.973684211,16.7368421053,117.710526316
15872,14.0526315789,2.68421052632,16.7368421053
15873,35.5263157895,10.7368421053,46.2631578947
15874,34.8947368421,8.05263157895,42.9473684211
15876,61.7368421053,29.5263157895,91.2631578947
15877,21.4736842105,5.36842105263,26.8421052632
15878,21.4736842105,2.68421052632,24.1578947368
15879,24.1578947368,29.5263157895,53.6842105263
1588,,7.77777777778,7.77777777778
15881,292.578947368,166.421052632,459.0
15882,41.0553306343,146.035087719,187.090418354
15883,15.5368421053,6.96842105263,22.5052631579
15884,32.2105263158,28.1403508772,60.350877193
15886,3.42857142857,3.42857142857,6.85714285714
15887,12.0,,12.0
15888,17.1428571429,1.71428571429,18.8571428571
15889,,6.85714285714,6.85714285714
1589,3.11111111111,12.4444444444,15.5555555556
15890,3.42857142857,3.42857142857,6.85714285714
15891,,1.71428571429,1.71428571429
15892,1.71428571429,,1.71428571429
15893,,,0.0
15894,,3.42857142857,3.42857142857
15895,,3.42857142857,3.42857142857
15896,,1.71428571429,1.71428571429
15897,36.8928571429,15.875,52.7678571429
15899,,1.71428571429,1.71428571429
159,11.7083333333,26.0111111111,37.7194444444
15900,5.77777777778,30.1319444444,35.9097222222
15901,25.9513888889,16.8888888889,42.8402777778
15902,,,0.0
15904,13.8888888889,13.8888888889,27.7777777778
15905,16.6666666667,11.1111111111,27.7777777778
15906,52.7777777778,19.4444444444,72.2222222222
15907,27.7777777778,19.4444444444,47.2222222222
15908,30.5555555556,33.3333333333,63.8888888889
15909,40.3055555556,67.0555555556,107.361111111
1591,,3.11111111111,3.11111111111
15911,56.3611111111,10.8888888889,67.25
15912,69.6666666667,166.888888889,236.555555556
15913,6.97222222222,27.7777777778,34.75
15914,16.7222222222,57.0833333333,73.8055555556
15915,13.8888888889,52.7777777778,66.6666666667
15917,22.2222222222,41.6666666667,63.8888888889
15918,16.6666666667,27.7777777778,44.4444444444
15920,5.55555555556,5.55555555556,11.1111111111
15921,25.0,55.5555555556,80.5555555556
15922,175.0,197.644444444,372.644444444
15923,3.46666666667,17.3555555556,20.8222222222
15924,49.9777777778,21.1777777778,71.1555555556
15926,18.4,53.4666666667,71.8666666667
15927,109.0,78.4444444444,187.444444444
15928,1.41666666667,4.25,5.66666666667
15929,11.3333333333,4.25,15.5833333333
1593,25.5180555556,41.6111111111,67.1291666667
15930,,2.83333333333,2.83333333333
15931,12.25,100.583333333,112.833333333
15932,,13.6666666667,13.6666666667
15933,,1.41666666667,1.41666666667
15934,,1.41666666667,1.41666666667
15935,1.41666666667,4.25,5.66666666667
15936,1.41666666667,4.25,5.66666666667
15937,4.0,,4.0
15938,2.0,4.0,6.0
15939,,,0.0
15940,2.0,4.0,6.0
15941,6.0,6.0,12.0
15942,,2.0,2.0
15943,,,0.0
15944,5.07692307692,1.69230769231,6.76923076923
15945,,,0.0
15946,3.38461538462,6.76923076923,10.1538461538
15947,5.07692307692,5.07692307692,10.1538461538
15948,11.8461538462,25.3846153846,37.2307692308
15949,3.38461538462,1.69230769231,5.07692307692
15950,1.69230769231,5.07692307692,6.76923076923
15951,1.69230769231,1.69230769231,3.38461538462
15952,3.38461538462,3.38461538462,6.76923076923
15953,3.38461538462,3.38461538462,6.76923076923
15954,3.38461538462,8.46153846154,11.8461538462
15955,5.07692307692,10.1538461538,15.2307692308
15956,20.3076923077,,20.3076923077
15957,18.6153846154,8.46153846154,27.0769230769
15958,42.3076923077,,42.3076923077
15959,62.6153846154,15.2307692308,77.8461538462
15960,1.69230769231,11.8461538462,13.5384615385
15961,136.846153846,81.4188034188,218.264957265
15962,8.46153846154,11.8461538462,20.3076923077
15963,3.38461538462,6.76923076923,10.1538461538
15964,6.76923076923,5.07692307692,11.8461538462
15965,3.38461538462,5.07692307692,8.46153846154
15966,5.07692307692,1.69230769231,6.76923076923
15967,11.8461538462,6.76923076923,18.6153846154
15968,8.46153846154,10.1538461538,18.6153846154
15969,1.69230769231,5.07692307692,6.76923076923
1597,4.66666666667,3.11111111111,7.77777777778
15970,10.1538461538,3.38461538462,13.5384615385
15971,6.76923076923,,6.76923076923
15972,30.4615384615,16.9230769231,47.3846153846
15973,35.5384615385,1.69230769231,37.2307692308
15974,8.46153846154,11.8461538462,20.3076923077
15975,1.69230769231,10.1538461538,11.8461538462
15976,10.1538461538,123.538461538,133.692307692
15977,5.07692307692,30.4615384615,35.5384615385
15979,23.5714285714,4.71428571429,28.2857142857
1598,,9.33333333333,9.33333333333
15980,4.71428571429,3.14285714286,7.85714285714
15981,6.28571428571,1.57142857143,7.85714285714
15982,3.14285714286,7.85714285714,11.0
15983,6.28571428571,14.1428571429,20.4285714286
15984,9.42857142857,9.42857142857,18.8571428571
15985,4.71428571429,20.4285714286,25.1428571429
15986,12.5714285714,17.2857142857,29.8571428571
15987,11.0,4.71428571429,15.7142857143
15988,4.71428571429,1.57142857143,6.28571428571
15989,33.2571428571,30.1428571429,63.4
1599,,10.8888888889,10.8888888889
15990,18.9714285714,3.14285714286,22.1142857143
15991,15.7428571429,7.91428571429,23.6571428571
15992,9.48571428571,12.7142857143,22.2
15993,3.14285714286,1.57142857143,4.71428571429
15994,7.85714285714,3.14285714286,11.0
15995,1.57142857143,,1.57142857143
15996,,4.71428571429,4.71428571429
15997,6.37142857143,17.4857142857,23.8571428571
15998,9.48571428571,17.4857142857,26.9714285714
15999,1.57142857143,1.57142857143,3.14285714286
16,4.5,18.0,22.5
160,31.2569444444,19.0555555556,50.3125
1600,9.33333333333,3.11111111111,12.4444444444
16000,1.57142857143,12.5714285714,14.1428571429
16001,3.14285714286,15.7142857143,18.8571428571
16002,81.7142857143,7.85714285714,89.5714285714
16003,20.4285714286,18.8571428571,39.2857142857
16004,4.71428571429,11.0,15.7142857143
16005,1.5,4.5,6.0
16006,5.07692307692,16.9230769231,22.0
16007,11.8461538462,33.8461538462,45.6923076923
16008,8.46153846154,3.38461538462,11.8461538462
16009,5.07692307692,,5.07692307692
1601,3.11111111111,7.77777777778,10.8888888889
16010,5.07692307692,6.76923076923,11.8461538462
16011,5.07692307692,,5.07692307692
16012,,,0.0
16013,3.38461538462,3.38461538462,6.76923076923
16014,16.9230769231,27.0769230769,44.0
16015,6.76923076923,3.38461538462,10.1538461538
16016,11.8461538462,10.1538461538,22.0
16017,3.38461538462,1.69230769231,5.07692307692
16018,,15.2307692308,15.2307692308
16019,,15.2307692308,15.2307692308
1602,3.11111111111,10.8888888889,14.0
16020,,1.69230769231,1.69230769231
16021,6.76923076923,1.69230769231,8.46153846154
16022,,,0.0
16023,1.69230769231,3.38461538462,5.07692307692
16024,1.69230769231,3.38461538462,5.07692307692
16025,3.38461538462,8.46153846154,11.8461538462
16026,1.69230769231,6.76923076923,8.46153846154
16027,23.6923076923,50.7692307692,74.4615384615
16028,6.76923076923,5.07692307692,11.8461538462
16029,13.5384615385,3.38461538462,16.9230769231
1603,3.11111111111,7.77777777778,10.8888888889
16030,1.69230769231,,1.69230769231
16031,,3.38461538462,3.38461538462
16032,,1.69230769231,1.69230769231
16033,,5.07692307692,5.07692307692
16034,,1.69230769231,1.69230769231
16035,4.71428571429,14.1428571429,18.8571428571
16036,31.4285714286,31.4285714286,62.8571428571
1604,,7.77777777778,7.77777777778
16040,7.85714285714,3.14285714286,11.0
16041,14.1428571429,7.85714285714,22.0
16042,14.1428571429,4.71428571429,18.8571428571
16043,3.14285714286,4.71428571429,7.85714285714
16044,15.7142857143,4.71428571429,20.4285714286
16045,7.85714285714,4.71428571429,12.5714285714
16046,7.85714285714,,7.85714285714
16047,17.2857142857,1.57142857143,18.8571428571
1605,14.0,10.8888888889,24.8888888889
16050,15.7142857143,1.57142857143,17.2857142857
16051,4.71428571429,1.57142857143,6.28571428571
16052,1.57142857143,1.57142857143,3.14285714286
16053,1.57142857143,,1.57142857143
16054,1.57142857143,4.71428571429,6.28571428571
16055,1.57142857143,25.1428571429,26.7142857143
16056,11.0,26.7142857143,37.7142857143
16057,26.7142857143,20.4285714286,47.1428571429
16058,6.28571428571,6.28571428571,12.5714285714
16059,,1.57142857143,1.57142857143
16060,20.4285714286,6.28571428571,26.7142857143
16061,1.57142857143,,1.57142857143
16064,5.90909090909,26.5909090909,32.5
16065,2.92307692308,8.86363636364,11.7867132867
16066,52.9965034965,9.00799200799,62.0044955045
16067,11.7552447552,46.6575757576,58.4128205128
16068,44.3181818182,38.4090909091,82.7272727273
1607,12.5,33.0833333333,45.5833333333
16070,16.6666666667,11.6666666667,28.3333333333
16071,1.66666666667,,1.66666666667
16072,,,0.0
16073,1.66666666667,,1.66666666667
16074,,1.66666666667,1.66666666667
16077,,1.66666666667,1.66666666667
1608,12.1666666667,45.1944444444,57.3611111111
16080,22.5454545455,36.5454545455,59.0909090909
16081,5.81818181818,4.0,9.81818181818
16082,7.71428571429,5.14285714286,12.8571428571
16083,25.7142857143,20.5714285714,46.2857142857
16084,2.57142857143,20.5714285714,23.1428571429
16085,5.14285714286,10.2857142857,15.4285714286
16087,,,0.0
16088,,5.14285714286,5.14285714286
16089,28.2857142857,5.14285714286,33.4285714286
1609,4.75,28.25,33.0
16090,,10.2857142857,10.2857142857
16094,,,0.0
16095,,12.8571428571,12.8571428571
16097,,,0.0
16099,,4.65838509317,4.65838509317
161,16.7083333333,25.5416666667,42.25
1610,6.25,33.0833333333,39.3333333333
16100,8.83229813665,21.2049689441,30.0372670807
16101,,,0.0
16102,,,0.0
16103,,,0.0
16104,2.57142857143,5.14285714286,7.71428571429
16105,,,0.0
16106,5.14285714286,2.57142857143,7.71428571429
16107,,2.57142857143,2.57142857143
16108,2.57142857143,2.57142857143,5.14285714286
16109,59.1428571429,15.4285714286,74.5714285714
16110,2.57142857143,,2.57142857143
16111,12.8571428571,,12.8571428571
16114,2.4,1.2,3.6
16115,,,0.0
16116,,,0.0
16117,,,0.0
16118,2.4,,2.4
16119,,,0.0
1612,135.0,78.8181818182,213.818181818
16120,1.2,,1.2
16121,1.2,,1.2
16122,1.2,,1.2
16125,,,0.0
16126,,,0.0
16127,,,0.0
16128,,,0.0
16129,1.2,,1.2
16130,3.6,1.2,4.8
16136,,,0.0
16137,1.2,,1.2
16138,,,0.0
16139,,,0.0
1614,1.0,11.3846153846,12.3846153846
16140,,1.2,1.2
16142,,,0.0
16144,,,0.0
16145,,,0.0
16146,,,0.0
16147,2.4,,2.4
16148,,,0.0
16149,1.2,,1.2
1615,1.0,6.38461538462,7.38461538462
16150,,,0.0
16151,2.4,,2.4
16152,1.2,,1.2
16153,,,0.0
16156,9.85714285714,6.57142857143,16.4285714286
16157,3.5,8.0,11.5
16158,,2.75,2.75
16159,,1.75,1.75
1616,5.69230769231,13.7692307692,19.4615384615
16160,,1.75,1.75
16161,7.88461538462,4.67307692308,12.5576923077
16162,12.25,12.25,24.5
16164,,3.5,3.5
16165,1.75,,1.75
16166,,,0.0
16167,1.75,,1.75
16168,5.25,,5.25
16169,,,0.0
1617,3.0,2.0,5.0
16171,,,0.0
16172,,12.25,12.25
16173,4.0,8.0,12.0
16174,2.0,6.0,8.0
16175,,10.0,10.0
16176,,,0.0
16177,2.0,4.0,6.0
16178,6.0,,6.0
16179,,2.0,2.0
1618,,2.0,2.0
16180,10.0,10.0,20.0
16181,4.0,10.0,14.0
16182,6.0,14.0,20.0
16183,12.0,4.0,16.0
16184,,,0.0
16187,7.36842105263,13.2631578947,20.6315789474
16188,16.2105263158,21.5578947368,37.7684210526
16189,2.94736842105,5.89473684211,8.84210526316
1619,,3.0,3.0
16192,10.3157894737,16.2105263158,26.5263157895
16193,1.47368421053,,1.47368421053
16196,53.6842105263,12.8526315789,66.5368421053
16197,24.1578947368,35.1087719298,59.2666666667
16198,53.7298245614,121.333333333,175.063157895
16199,27.8736842105,37.0105263158,64.8842105263
162,54.5944444444,22.9236111111,77.5180555556
1620,2.0,4.0,6.0
16200,6.96842105263,34.8947368421,41.8631578947
16201,52.3956140351,54.7157894737,107.111403509
16202,33.8105263158,34.4596491228,68.2701754386
16203,70.2526315789,79.6842105263,149.936842105
16205,5.36842105263,8.05263157895,13.4210526316
16206,10.7368421053,2.68421052632,13.4210526316
16209,29.5263157895,40.2631578947,69.7894736842
1621,1.0,1.0,2.0
16210,45.6315789474,18.7894736842,64.4210526316
16211,13.4210526316,16.1052631579,29.5263157895
16212,10.7368421053,5.36842105263,16.1052631579
16213,59.0526315789,24.1578947368,83.2105263158
16214,28.6466165414,25.3609022556,54.007518797
16215,21.4736842105,8.05263157895,29.5263157895
16216,13.2631578947,10.3157894737,23.5789473684
16217,,2.94736842105,2.94736842105
1622,,4.0,4.0
16220,2.94736842105,,2.94736842105
16221,7.36842105263,7.36842105263,14.7368421053
16224,11.7894736842,,11.7894736842
16225,,4.42105263158,4.42105263158
16226,,5.94736842105,5.94736842105
1623,1.0,,1.0
1624,,6.0,6.0
1625,34.0769230769,57.1538461538,91.2307692308
1626,5.38461538462,13.6923076923,19.0769230769
1627,10.9846153846,7.69230769231,18.6769230769
1628,48.1333333333,34.2153846154,82.3487179487
163,82.2916666667,69.9555555556,152.247222222
1630,49.421978022,110.860805861,160.282783883
1631,61.9120879121,103.558241758,165.47032967
16317,,,0.0
16318,,,0.0
16319,,,0.0
1632,76.2747252747,56.7399267399,133.014652015
16320,,,0.0
16321,,,0.0
16322,,1.0,1.0
16323,,1.0,1.0
16324,,,0.0
16326,,1.0,1.0
16327,,,0.0
16328,,1.0,1.0
16329,,1.0,1.0
1633,220.984615385,43.1619047619,264.146520147
16330,3.16666666667,1.58333333333,4.75
16332,9.5,,9.5
16333,14.25,,14.25
16334,14.25,,14.25
16335,12.6666666667,,12.6666666667
16336,3.16666666667,,3.16666666667
16337,39.5833333333,,39.5833333333
16338,4.75,,4.75
16339,1.58333333333,,1.58333333333
1634,658.868864469,713.880586081,1372.74945055
16340,,,0.0
16341,8.93261562998,74.0984848485,83.0311004785
16342,67.5,130.5,198.0
16344,6.33333333333,4.75,11.0833333333
16345,,,0.0
16346,16.5,,16.5
16347,,,0.0
16348,,,0.0
16349,4.5,4.5,9.0
1635,293.902197802,418.532600733,712.434798535
16350,3.0,1.5,4.5
16351,1.5,,1.5
16353,4.5,,4.5
16354,,,0.0
16355,3.0,,3.0
16358,,2.66666666667,2.66666666667
16359,,1.9375,1.9375
16360,1.58333333333,4.75,6.33333333333
16361,1.58333333333,6.33333333333,7.91666666667
16362,9.6875,40.6875,50.375
16363,3.16666666667,1.58333333333,4.75
16364,,6.33333333333,6.33333333333
16365,3.16666666667,,3.16666666667
16366,4.75,3.16666666667,7.91666666667
16367,6.33333333333,1.58333333333,7.91666666667
16368,4.75,1.58333333333,6.33333333333
16369,,2.66666666667,2.66666666667
16371,,3.81818181818,3.81818181818
16372,,2.54545454545,2.54545454545
16373,,2.54545454545,2.54545454545
16374,,,0.0
16377,1.27272727273,1.27272727273,2.54545454545
16378,1.27272727273,,1.27272727273
16379,3.81818181818,2.54545454545,6.36363636364
1638,15.8600732601,28.1,43.9600732601
16380,2.54545454545,1.27272727273,3.81818181818
16382,2.54545454545,1.27272727273,3.81818181818
16383,,1.27272727273,1.27272727273
16384,,,0.0
16385,,,0.0
16391,,2.66666666667,2.66666666667
16392,1.33333333333,,1.33333333333
16394,1.33333333333,1.33333333333,2.66666666667
16397,,,0.0
16398,3.5,,3.5
16399,,,0.0
164,24.5726495726,101.658974359,126.231623932
1640,,4.54545454545,4.54545454545
16400,1.75,7.0,8.75
16401,,3.5,3.5
16402,3.5,8.75,12.25
16403,,3.5,3.5
16404,,3.5,3.5
16405,7.0,8.75,15.75
16406,,,0.0
16407,,,0.0
16408,,,0.0
16409,,,0.0
16410,3.5,7.0,10.5
16411,5.25,5.25,10.5
16412,3.5,3.5,7.0
16413,,3.5,3.5
16414,7.0,5.25,12.25
16415,3.5,1.75,5.25
16416,,,0.0
16417,,,0.0
16418,,1.33333333333,1.33333333333
16419,,,0.0
1642,49.7065934066,6.0,55.7065934066
16420,5.25,3.5,8.75
16421,7.0,3.5,10.5
16422,5.25,3.5,8.75
16423,1.75,1.75,3.5
16424,,1.75,1.75
16425,,3.5,3.5
16426,1.75,3.5,5.25
16427,1.75,3.5,5.25
16428,,,0.0
16429,,5.25,5.25
1643,19.0,13.0,32.0
16430,1.64285714286,1.64285714286,3.28571428571
16431,,1.75,1.75
16432,1.75,5.25,7.0
16433,3.5,24.5,28.0
16434,,12.25,12.25
16435,,22.75,22.75
16436,1.75,1.75,3.5
16437,,3.5,3.5
16438,,14.0,14.0
16439,1.75,,1.75
1644,3.0,3.0,6.0
16440,7.0,5.25,12.25
16441,3.5,7.0,10.5
16442,19.25,10.5,29.75
16443,3.5,5.25,8.75
16444,,,0.0
16445,1.75,10.5,12.25
16446,,3.5,3.5
16447,,1.75,1.75
16448,5.25,1.75,7.0
16449,,1.75,1.75
1645,4.0,2.0,6.0
16450,,1.75,1.75
16451,,8.75,8.75
16452,5.25,,5.25
16453,,,0.0
16454,,5.25,5.25
16456,4.0,,4.0
16457,2.66666666667,4.0,6.66666666667
1646,12.0,6.0,18.0
16460,8.13333333333,1.6,9.73333333333
16461,14.4,3.2,17.6
16462,9.6,3.2,12.8
16463,12.8,4.8,17.6
16464,1.6,,1.6
16465,,4.8,4.8
16466,,14.6666666667,14.6666666667
16467,1.57142857143,,1.57142857143
16468,,,0.0
16469,,1.84615384615,1.84615384615
1647,17.0,7.0,24.0
16470,,1.84615384615,1.84615384615
16471,5.53846153846,22.1538461538,27.6923076923
16472,,11.0769230769,11.0769230769
16473,,7.38461538462,7.38461538462
16474,,7.38461538462,7.38461538462
16475,1.84615384615,1.84615384615,3.69230769231
16476,,3.69230769231,3.69230769231
16477,,3.69230769231,3.69230769231
16478,14.6373626374,1.84615384615,16.4835164835
16479,5.33333333333,1.33333333333,6.66666666667
1648,3.0,6.0,9.0
16480,86.7692307692,5.53846153846,92.3076923077
16481,,9.23076923077,9.23076923077
16482,1.84615384615,5.53846153846,7.38461538462
16483,,12.9230769231,12.9230769231
16484,2.66666666667,2.66666666667,5.33333333333
16485,5.53846153846,9.23076923077,14.7692307692
16486,5.53846153846,3.69230769231,9.23076923077
16487,3.69230769231,12.9230769231,16.6153846154
16488,3.69230769231,,3.69230769231
16489,,14.7692307692,14.7692307692
1649,6.0,2.0,8.0
16490,,,0.0
16491,3.69230769231,11.0769230769,14.7692307692
16492,1.84615384615,5.53846153846,7.38461538462
16493,1.84615384615,3.69230769231,5.53846153846
16494,3.69230769231,11.0769230769,14.7692307692
16495,12.9230769231,5.53846153846,18.4615384615
16496,9.23076923077,11.0769230769,20.3076923077
16497,9.23076923077,,9.23076923077
16498,5.53846153846,,5.53846153846
16499,9.23076923077,12.9230769231,22.1538461538
165,12.3055555556,16.5055555556,28.8111111111
1650,13.0,2.0,15.0
16500,7.38461538462,7.38461538462,14.7692307692
16501,11.0769230769,,11.0769230769
16502,,7.38461538462,7.38461538462
16503,,3.69230769231,3.69230769231
16504,1.84615384615,,1.84615384615
16505,76.457918552,,76.457918552
16506,1.84615384615,,1.84615384615
16507,30.5873303167,2.8,33.3873303167
16508,,,0.0
16509,2.66666666667,5.33333333333,8.0
16510,1.33333333333,1.33333333333,2.66666666667
16511,,,0.0
16512,4.25,41.25,45.5
16513,,7.0625,7.0625
16514,,4.0,4.0
1652,13.575,6.0375,19.6125
16520,,28.5,28.5
16521,,1.5,1.5
16522,,1.5,1.5
16523,2.8,,2.8
16524,,6.0,6.0
16525,1.5,4.5,6.0
16527,,3.0,3.0
16528,1.5,13.5,15.0
16531,,9.0,9.0
16532,,1.5,1.5
16533,1.5,1.5,3.0
16534,1.5,1.5,3.0
16535,,6.0,6.0
16536,1.5,7.5,9.0
16537,1.5,4.5,6.0
16538,1.5,3.0,4.5
16539,10.5,18.0,28.5
16540,16.5454545455,8.90909090909,25.4545454545
16541,5.09090909091,,5.09090909091
16542,6.36363636364,,6.36363636364
16546,2.54545454545,5.09090909091,7.63636363636
16547,,1.27272727273,1.27272727273
16548,2.54545454545,6.36363636364,8.90909090909
16549,2.54545454545,2.54545454545,5.09090909091
16550,1.27272727273,2.54545454545,3.81818181818
16551,1.27272727273,,1.27272727273
16552,,,0.0
16553,1.27272727273,,1.27272727273
16560,5.8125,25.1875,31.0
16561,1.4,1.4,2.8
16562,,1.4,1.4
16563,,,0.0
16564,,1.4,1.4
16565,,,0.0
16566,,,0.0
16568,,2.0,2.0
16569,,,0.0
1657,8.5,8.5,17.0
16570,,,0.0
16571,,,0.0
16572,,,0.0
16573,,1.4,1.4
16574,,2.8,2.8
16575,,,0.0
16576,1.4,1.4,2.8
16577,1.4,1.4,2.8
16579,7.0,7.0,14.0
1658,2.0,10.0,12.0
16580,3.5,12.25,15.75
16581,3.5,5.25,8.75
16582,,5.25,5.25
16583,10.5,3.5,14.0
16584,8.75,8.75,17.5
16585,17.5,7.0,24.5
16586,14.0,5.25,19.25
16587,3.5,1.75,5.25
16588,,,0.0
16589,55.4333333333,5.1,60.5333333333
1659,5.0,7.0,12.0
16590,19.65,4.4,24.05
16591,,9.73333333333,9.73333333333
16592,4.4,14.15,18.55
16593,1.6,40.0,41.6
16594,8.75,5.25,14.0
16595,1.75,,1.75
16596,3.81818181818,1.75,5.56818181818
16597,,,0.0
16598,17.2941176471,13.0828877005,30.3770053476
16599,3.0375,5.2375,8.275
166,53.4652777778,40.3472222222,93.8125
1660,1.0,4.0,5.0
16602,,1.0,1.0
16604,4.71428571429,48.7142857143,53.4285714286
16609,6.5,1.28571428571,7.78571428571
